Clave de entidad federativa ,Descripción de entidad federativa ,Código Postal ,Clave de delegación/municipio ,Descripción de delegación/municipio ,Clave localidad ,Descripción de localidad ,Clave colonia ,Descripción de colonia 
10,Durango ,35049,7,Gómez Palacio ,21,Fraccionamiento ,4646,Santa Teresa 
10,Durango ,35049,7,Gómez Palacio ,21,Fraccionamiento ,8,Villa Puerta del Sol 
10,Durango ,35050,7,Gómez Palacio ,9,Colonia ,1078,Bellavista 
10,Durango ,35050,7,Gómez Palacio ,9,Colonia ,1079,Francisco Villa 
10,Durango ,35050,7,Gómez Palacio ,9,Colonia ,1080,Francisco Zarco 
10,Durango ,35050,7,Gómez Palacio ,9,Colonia ,1081,María Luisa Prado de Mayagoitia 
10,Durango ,35050,7,Gómez Palacio ,9,Colonia ,1082,Revolución 
10,Durango ,35054,7,Gómez Palacio ,9,Colonia ,1083,Villa del Mar 
10,Durango ,35055,7,Gómez Palacio ,9,Colonia ,1084,15 de Diciembre 
10,Durango ,35056,7,Gómez Palacio ,9,Colonia ,1085,Pensiones 
10,Durango ,35057,7,Gómez Palacio ,9,Colonia ,1086,Armando del Castillo Franco 2 
10,Durango ,35057,7,Gómez Palacio ,9,Colonia ,4666,Castellanos 
10,Durango ,35057,7,Gómez Palacio ,9,Colonia ,1088,Las Fuentes 
10,Durango ,35057,7,Gómez Palacio ,31,Unidad habitacional ,1087,FOVISSSTE 
10,Durango ,35058,7,Gómez Palacio ,9,Colonia ,1089,Ampliación Bellavista 
10,Durango ,35058,7,Gómez Palacio ,9,Colonia ,1090,Bellavista Prolongación 
10,Durango ,35059,7,Gómez Palacio ,9,Colonia ,1091,Cerro de la Pila 
10,Durango ,35059,7,Gómez Palacio ,9,Colonia ,1092,Rafael Castellanos 
10,Durango ,35060,7,Gómez Palacio ,9,Colonia ,1093,Deportiva 
10,Durango ,35060,7,Gómez Palacio ,9,Colonia ,1094,Héctor Mayagoitia Domínguez 
10,Durango ,35060,7,Gómez Palacio ,9,Colonia ,1095,Popular 
10,Durango ,35060,7,Gómez Palacio ,9,Colonia ,1096,Sacramento 
10,Durango ,35064,7,Gómez Palacio ,9,Colonia ,4636,Ampliación Lázaro Cárdenas 
10,Durango ,35064,7,Gómez Palacio ,9,Colonia ,1097,Lázaro Cárdenas 
10,Durango ,35064,7,Gómez Palacio ,31,Unidad habitacional ,1098,INFONAVIT Santa Rosa 
10,Durango ,35065,7,Gómez Palacio ,9,Colonia ,1099,21 de Marzo 
10,Durango ,35066,7,Gómez Palacio ,9,Colonia ,1100,Armando del Castillo Franco 
10,Durango ,35066,7,Gómez Palacio ,9,Colonia ,1101,Armando del Castillo Franco 1 
10,Durango ,35067,7,Gómez Palacio ,9,Colonia ,1102,Jerusalén 
10,Durango ,35067,7,Gómez Palacio ,9,Colonia ,1103,Niños Héroes 
10,Durango ,35068,7,Gómez Palacio ,9,Colonia ,1104,El FOCEP 
10,Durango ,35069,7,Gómez Palacio ,9,Colonia ,1107,Ampliación Sacramento 
10,Durango ,35069,7,Gómez Palacio ,9,Colonia ,4671,Central 
10,Durango ,35069,7,Gómez Palacio ,9,Colonia ,1105,Ejidal 
10,Durango ,35069,7,Gómez Palacio ,9,Colonia ,1106,La Central 
10,Durango ,35069,7,Gómez Palacio ,21,Fraccionamiento ,1862,Ernesto Herrera Zavala 
10,Durango ,35069,7,Gómez Palacio ,21,Fraccionamiento ,1108,Santa Rosa 
10,Durango ,35070,7,Gómez Palacio ,21,Fraccionamiento ,1110,Valle del Nazas 
10,Durango ,35070,7,Gómez Palacio ,31,Unidad habitacional ,1109,Santiago Papasquiaro 
10,Durango ,35072,7,Gómez Palacio ,22,Gran usuario ,1112,Asociación de Médicos Mexicanos AC 
10,Durango ,35073,7,Gómez Palacio ,9,Colonia ,4677,Cerro Lindo 
10,Durango ,35073,7,Gómez Palacio ,15,Ejido ,1202,Cuba 
10,Durango ,35073,7,Gómez Palacio ,21,Fraccionamiento ,41,Marbella 
10,Durango ,35073,7,Gómez Palacio ,21,Fraccionamiento ,36,Nuevo Cuba 
10,Durango ,35073,7,Gómez Palacio ,21,Fraccionamiento ,22,Torremolinos 
10,Durango ,35073,7,Gómez Palacio ,21,Fraccionamiento ,45,Torremolinos Cerrada Sevilla 
10,Durango ,35074,7,Gómez Palacio ,21,Fraccionamiento ,4617,Los Arrayanes 
10,Durango ,35074,7,Gómez Palacio ,21,Fraccionamiento ,6091,Rincón Torremolinos 
10,Durango ,35074,7,Gómez Palacio ,21,Fraccionamiento ,46,Tabachines 
10,Durango ,35075,7,Gómez Palacio ,21,Fraccionamiento ,4649,Valle del Guadiana 
10,Durango ,35076,7,Gómez Palacio ,37,Zona industrial ,4675,Ciudad la Encantada 
10,Durango ,35077,7,Gómez Palacio ,31,Unidad habitacional ,1114,Francisco Pérez Ríos 
10,Durango ,35078,7,Gómez Palacio ,9,Colonia ,129,Estación General Banda 
10,Durango ,35078,7,Gómez Palacio ,9,Colonia ,1115,Zona Industrial y Secciones 
10,Durango ,35078,7,Gómez Palacio ,21,Fraccionamiento ,10,Veredas de Santa Rita 
10,Durango ,35079,7,Gómez Palacio ,9,Colonia ,25,Ex-Ejido Cuba 
10,Durango ,35079,7,Gómez Palacio ,21,Fraccionamiento ,1116,INFONAVIT José Campillo Sainz 
10,Durango ,35079,7,Gómez Palacio ,21,Fraccionamiento ,2036,Jardín 
10,Durango ,35079,7,Gómez Palacio ,21,Fraccionamiento ,1117,Rinconada del Parque 
10,Durango ,35079,7,Gómez Palacio ,21,Fraccionamiento ,4678,Villas las Misiones 
10,Durango ,35079,7,Gómez Palacio ,26,Parque industrial ,2035,Lagunero 4a Etapa 
10,Durango ,35079,7,Gómez Palacio ,37,Zona industrial ,24,Industrias Linamar 
10,Durango ,35079,7,Gómez Palacio ,37,Zona industrial ,2034,Parque Industrial Carlos A Herrera Araluce 
10,Durango ,35079,7,Gómez Palacio ,37,Zona industrial ,21,Parque Industrial HI-TECH 
10,Durango ,35079,7,Gómez Palacio ,37,Zona industrial ,5,Parque Industrial II 
10,Durango ,35080,7,Gómez Palacio ,9,Colonia ,1118,El Campestre 
10,Durango ,35080,7,Gómez Palacio ,9,Colonia ,4667,Francisco Villa Campestre 
10,Durango ,35080,7,Gómez Palacio ,9,Colonia ,1120,Valle Campestre 
10,Durango ,35080,7,Gómez Palacio ,21,Fraccionamiento ,4640,Privada Campestre 
10,Durango ,35080,7,Gómez Palacio ,21,Fraccionamiento ,43,Residencial Colonial las Rosas 
10,Durango ,35080,7,Gómez Palacio ,21,Fraccionamiento ,1119,Rincón Campestre 
10,Durango ,35080,7,Gómez Palacio ,21,Fraccionamiento ,4650,Villa Campestre 
10,Durango ,35090,7,Gómez Palacio ,38,Ampliación ,4668,Ampliación Flores Magón 
10,Durango ,35090,7,Gómez Palacio ,9,Colonia ,1121,El Consuelo 
10,Durango ,35090,7,Gómez Palacio ,9,Colonia ,1123,Flores Magón 
10,Durango ,35090,7,Gómez Palacio ,9,Colonia ,1122,Las Rosas 
10,Durango ,35090,7,Gómez Palacio ,21,Fraccionamiento ,3,San Patricio 
10,Durango ,35099,7,Gómez Palacio ,9,Colonia ,1124,Benito Juárez 
10,Durango ,35100,7,Gómez Palacio ,9,Colonia ,1127,Puente de la Torreña 
10,Durango ,35100,7,Gómez Palacio ,28,Pueblo ,1125,Dinamita 
10,Durango ,35100,7,Gómez Palacio ,29,Ranchería ,1126,La Torreña 
10,Durango ,35101,7,Gómez Palacio ,15,Ejido ,1129,Nuevo Jericó 
10,Durango ,35101,7,Gómez Palacio ,15,Ejido ,1130,Seis de Octubre 
10,Durango ,35101,7,Gómez Palacio ,17,Equipamiento ,67,CEFERESO Número 14 
10,Durango ,35101,7,Gómez Palacio ,16,Estación ,1128,Maravasco 
10,Durango ,35102,7,Gómez Palacio ,15,Ejido ,1131,José María Morelos y Pavón 
10,Durango ,35102,7,Gómez Palacio ,48,Rancho ,72,La Jarita 
10,Durango ,35103,7,Gómez Palacio ,15,Ejido ,1132,Berlín 
10,Durango ,35103,7,Gómez Palacio ,15,Ejido ,1133,Providencia 
10,Durango ,35103,7,Gómez Palacio ,15,Ejido ,1134,Santa Clara 
10,Durango ,35103,7,Gómez Palacio ,23,Granja ,84,Astillero 
10,Durango ,35103,7,Gómez Palacio ,48,Rancho ,117,Nuevo 
10,Durango ,35104,7,Gómez Palacio ,15,Ejido ,1136,Lázaro Cárdenas 
10,Durango ,35104,7,Gómez Palacio ,23,Granja ,89,El Manantial 
10,Durango ,35104,7,Gómez Palacio ,23,Granja ,1135,La Paz 
10,Durango ,35105,7,Gómez Palacio ,15,Ejido ,1137,Brittingham 
10,Durango ,35105,7,Gómez Palacio ,15,Ejido ,1138,Poanas 
10,Durango ,35105,7,Gómez Palacio ,23,Granja ,124,San Pedro 
10,Durango ,35105,7,Gómez Palacio ,29,Ranchería ,75,San Ramiro 
10,Durango ,35106,7,Gómez Palacio ,2,Barrio ,53,El Volado 
10,Durango ,35106,7,Gómez Palacio ,9,Colonia ,1140,Pueblo Nuevo (El Siete) 
10,Durango ,35106,7,Gómez Palacio ,15,Ejido ,1139,Ahedo 
10,Durango ,35106,7,Gómez Palacio ,23,Granja ,122,San José 
10,Durango ,35107,7,Gómez Palacio ,15,Ejido ,54,América Uno 
10,Durango ,35107,7,Gómez Palacio ,15,Ejido ,1141,Numancia 
10,Durango ,35108,7,Gómez Palacio ,2,Barrio ,63,Las Lechuzas (Las Brujas) 
10,Durango ,35108,7,Gómez Palacio ,2,Barrio ,76,Sierra Hermosa 
10,Durango ,35108,7,Gómez Palacio ,23,Granja ,85,El Carmen 
10,Durango ,35108,7,Gómez Palacio ,23,Granja ,92,El Trébol 
10,Durango ,35109,7,Gómez Palacio ,15,Ejido ,61,Transporte Dos 
10,Durango ,35109,7,Gómez Palacio ,23,Granja ,88,El Garcés 
10,Durango ,35109,7,Gómez Palacio ,23,Granja ,118,El Solito 
10,Durango ,35109,7,Gómez Palacio ,23,Granja ,97,Las Palmas 
10,Durango ,35110,7,Gómez Palacio ,15,Ejido ,1142,California 
10,Durango ,35110,7,Gómez Palacio ,28,Pueblo ,1143,Villa Gregorio García 
10,Durango ,35111,7,Gómez Palacio ,15,Ejido ,1145,Eureka de Media Luna (Eureka) 
10,Durango ,35111,7,Gómez Palacio ,15,Ejido ,1146,Glorieta 
10,Durango ,35111,7,Gómez Palacio ,15,Ejido ,1147,Huitrón 
10,Durango ,35111,7,Gómez Palacio ,15,Ejido ,1148,Jiménez (Jiménez Uno) 
10,Durango ,35111,7,Gómez Palacio ,15,Ejido ,78,Jiménez 2-A (El Arenal) 
10,Durango ,35111,7,Gómez Palacio ,15,Ejido ,18,La Fortuna 
10,Durango ,35111,7,Gómez Palacio ,15,Ejido ,1149,San Alberto 
10,Durango ,35111,7,Gómez Palacio ,15,Ejido ,1150,Venecia 
10,Durango ,35111,7,Gómez Palacio ,23,Granja ,83,Desarrollo Lácteo (Deslac) 
10,Durango ,35111,7,Gómez Palacio ,23,Granja ,79,Noria de Jiménez Dos 
10,Durango ,35111,7,Gómez Palacio ,28,Pueblo ,1144,Abisinia 
10,Durango ,35111,7,Gómez Palacio ,48,Rancho ,73,Las Virginias 
10,Durango ,35112,7,Gómez Palacio ,9,Colonia ,66,Nuevo Barro 
10,Durango ,35112,7,Gómez Palacio ,15,Ejido ,1151,Arturo Martínez Adame 
10,Durango ,35112,7,Gómez Palacio ,15,Ejido ,1153,El Barro 
10,Durango ,35112,7,Gómez Palacio ,15,Ejido ,55,El Barro 33 (El Treinta y Tres) 
10,Durango ,35112,7,Gómez Palacio ,15,Ejido ,1154,El Valle de Eureka 
10,Durango ,35112,7,Gómez Palacio ,15,Ejido ,49,El Veintinueve de Agosto 
10,Durango ,35112,7,Gómez Palacio ,15,Ejido ,1155,Independencia 
10,Durango ,35112,7,Gómez Palacio ,15,Ejido ,70,18 de Marzo 
10,Durango ,35113,7,Gómez Palacio ,15,Ejido ,1156,El Recuerdo 
10,Durango ,35113,7,Gómez Palacio ,15,Ejido ,58,Francisco Villa 
10,Durango ,35113,7,Gómez Palacio ,15,Ejido ,1157,Jerusalem 
10,Durango ,35113,7,Gómez Palacio ,15,Ejido ,1158,Los Ángeles 
10,Durango ,35114,7,Gómez Palacio ,15,Ejido ,1159,Chihuahuita (Chihuahuita Nuevo) 
10,Durango ,35114,7,Gómez Palacio ,15,Ejido ,1160,El Retoño 
10,Durango ,35114,7,Gómez Palacio ,15,Ejido ,77,Noria Gregorio García 
10,Durango ,35114,7,Gómez Palacio ,15,Ejido ,1161,Rinconada 
10,Durango ,35114,7,Gómez Palacio ,29,Ranchería ,1162,Rinconada 
10,Durango ,35115,7,Gómez Palacio ,15,Ejido ,1163,El Paraíso 
10,Durango ,35115,7,Gómez Palacio ,15,Ejido ,1164,La Vega 
10,Durango ,35115,7,Gómez Palacio ,15,Ejido ,1165,Las Macitas 
10,Durango ,35117,7,Gómez Palacio ,2,Barrio ,59,Noria Sector Veintitrés 
10,Durango ,35117,7,Gómez Palacio ,2,Barrio ,1167,Santa Cruz 
10,Durango ,35117,7,Gómez Palacio ,15,Ejido ,1166,Rincón de Santa Cruz 
10,Durango ,35118,7,Gómez Palacio ,2,Barrio ,74,San Isidro 
10,Durango ,35118,7,Gómez Palacio ,15,Ejido ,48,Chihuahuita (Chihuahuita Viejo) 
10,Durango ,35118,7,Gómez Palacio ,15,Ejido ,1169,El Quemado 
10,Durango ,35118,7,Gómez Palacio ,15,Ejido ,1170,Reforma 
10,Durango ,35118,7,Gómez Palacio ,15,Ejido ,1171,San Felipe 
10,Durango ,35118,7,Gómez Palacio ,45,Paraje ,1168,Estación el Compás 
10,Durango ,35119,7,Gómez Palacio ,15,Ejido ,1172,La Flor 
10,Durango ,35119,7,Gómez Palacio ,15,Ejido ,1173,Santa Cruz Luján 
10,Durango ,35119,7,Gómez Palacio ,15,Ejido ,1174,Santoña 
10,Durango ,35119,7,Gómez Palacio ,23,Granja ,86,El Compás 
10,Durango ,35119,7,Gómez Palacio ,23,Granja ,91,El Quemado 
10,Durango ,35119,7,Gómez Palacio ,23,Granja ,104,La Revancha 
10,Durango ,35119,7,Gómez Palacio ,23,Granja ,121,San Felipe 
10,Durango ,35120,7,Gómez Palacio ,9,Colonia ,1175,Colonia Agrícola la Popular 
10,Durango ,35120,7,Gómez Palacio ,15,Ejido ,1176,El Vergel 
10,Durango ,35120,7,Gómez Palacio ,15,Ejido ,1177,Esmeralda 
10,Durango ,35120,7,Gómez Palacio ,15,Ejido ,1178,La Luz 
10,Durango ,35120,7,Gómez Palacio ,15,Ejido ,17,Pastor Rouaix (Jaboncillo) 
10,Durango ,35120,7,Gómez Palacio ,15,Ejido ,57,Pastor Rouaix (Pénjamo) 
10,Durango ,35120,7,Gómez Palacio ,23,Granja ,107,Paraíso Sector 3 (La Tijera) 
10,Durango ,35120,7,Gómez Palacio ,23,Granja ,82,Pequeña Propiedad California 
10,Durango ,35120,7,Gómez Palacio ,29,Ranchería ,19,Trece de Marzo 
10,Durango ,35120,7,Gómez Palacio ,48,Rancho ,116,Gordo 
10,Durango ,35120,7,Gómez Palacio ,48,Rancho ,123,San Luis (Granja Ríos) 
10,Durango ,35121,7,Gómez Palacio ,15,Ejido ,1179,Arcinas 
10,Durango ,35122,7,Gómez Palacio ,15,Ejido ,1180,Madrid 
10,Durango ,35123,7,Gómez Palacio ,15,Ejido ,1181,Palo Blanco 
10,Durango ,35123,7,Gómez Palacio ,23,Granja ,101,La Estrella 
10,Durango ,35123,7,Gómez Palacio ,23,Granja ,69,La Magdalena (Fresnedo) 
10,Durango ,35123,7,Gómez Palacio ,23,Granja ,126,Santa María 
10,Durango ,35125,7,Gómez Palacio ,23,Granja ,80,Acapulco 
10,Durango ,35125,7,Gómez Palacio ,23,Granja ,99,Grupo Solidario Pamplona (Granja Hidalgo) 
10,Durango ,35125,7,Gómez Palacio ,23,Granja ,100,Jericó 
10,Durango ,35125,7,Gómez Palacio ,23,Granja ,106,La Rosita (Progreso Chiquito) 
10,Durango ,35127,7,Gómez Palacio ,15,Ejido ,1182,El Consuelo 
10,Durango ,35127,7,Gómez Palacio ,15,Ejido ,51,San Martín 
10,Durango ,35128,7,Gómez Palacio ,2,Barrio ,60,Tajo Viejo 
10,Durango ,35128,7,Gómez Palacio ,15,Ejido ,1183,El Vergelito 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,93,Amparo 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,81,Bethel 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,95,Chávez 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,108,Las Cuatitas 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,110,Los Eucaliptos 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,113,Nuevo Amanecer 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,114,Pátzcuaro 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,98,Ríos 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,120,San Aurelio 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,125,Santa Gertrudis 
10,Durango ,35128,7,Gómez Palacio ,23,Granja ,128,Vázquez 
10,Durango ,35128,7,Gómez Palacio ,48,Rancho ,64,El Chorizo (Familia Torres) 
10,Durango ,35129,7,Gómez Palacio ,15,Ejido ,1184,La Tehua 
10,Durango ,35130,7,Gómez Palacio ,9,Colonia ,1185,La Popular 
10,Durango ,35132,7,Gómez Palacio ,15,Ejido ,47,Cuatro de Diciembre (Sagundo) 
10,Durango ,35132,7,Gómez Palacio ,15,Ejido ,1187,La Aurora 
10,Durango ,35132,7,Gómez Palacio ,15,Ejido ,1188,Las Playas 
10,Durango ,35132,7,Gómez Palacio ,28,Pueblo ,52,San Roque 
10,Durango ,35133,7,Gómez Palacio ,9,Colonia ,1189,Pastor Rouaix 
10,Durango ,35133,7,Gómez Palacio ,23,Granja ,94,Ana 
10,Durango ,35133,7,Gómez Palacio ,23,Granja ,90,El Pilar 
10,Durango ,35133,7,Gómez Palacio ,23,Granja ,105,La Risueña 
10,Durango ,35133,7,Gómez Palacio ,23,Granja ,111,Los Órganos (La Gloria) 
10,Durango ,35134,7,Gómez Palacio ,15,Ejido ,1190,El Junco 
10,Durango ,35134,7,Gómez Palacio ,15,Ejido ,1191,La Plata 
10,Durango ,35134,7,Gómez Palacio ,15,Ejido ,62,La Platilla (La Nueva) [Nuevo Centro de Población] 
10,Durango ,35134,7,Gómez Palacio ,15,Ejido ,1192,Manila 
10,Durango ,35134,7,Gómez Palacio ,23,Granja ,103,Ideal 
10,Durango ,35135,7,Gómez Palacio ,15,Ejido ,1194,El Triunfo 
10,Durango ,35135,7,Gómez Palacio ,15,Ejido ,1195,Jolo (Diecinueve de Octubre) 
10,Durango ,35135,7,Gómez Palacio ,15,Ejido ,1193,La Competencia 
10,Durango ,35135,7,Gómez Palacio ,23,Granja ,87,El Fénix 
10,Durango ,35136,7,Gómez Palacio ,15,Ejido ,1196,Bucareli 
10,Durango ,35136,7,Gómez Palacio ,15,Ejido ,1197,Noé 
10,Durango ,35136,7,Gómez Palacio ,23,Granja ,115,La Pequeña Santana 
10,Durango ,35136,7,Gómez Palacio ,48,Rancho ,119,Rosalba 
10,Durango ,35137,7,Gómez Palacio ,2,Barrio ,56,Vilma Ale de Herrera (Las Cuadritas) 
10,Durango ,35137,7,Gómez Palacio ,9,Colonia ,65,Seis de Julio (Nuevo Noé) 
10,Durango ,35137,7,Gómez Palacio ,15,Ejido ,1198,Buendía 
10,Durango ,35137,7,Gómez Palacio ,15,Ejido ,1199,María Antonieta 
10,Durango ,35137,7,Gómez Palacio ,23,Granja ,96,El Rocío 
10,Durango ,35138,7,Gómez Palacio ,15,Ejido ,68,San Ramón 
10,Durango ,35139,7,Gómez Palacio ,2,Barrio ,15,Nazas (Las Lagartijas) 
10,Durango ,35139,7,Gómez Palacio ,15,Ejido ,50,Vicente Nava 
10,Durango ,35140,7,Gómez Palacio ,15,Ejido ,1,Aquiles Serdán 
10,Durango ,35140,7,Gómez Palacio ,15,Ejido ,1203,El Cariño 
10,Durango ,35140,7,Gómez Palacio ,15,Ejido ,1205,Las Huertas 
10,Durango ,35140,7,Gómez Palacio ,15,Ejido ,1207,San José de Viñedo 
10,Durango ,35140,7,Gómez Palacio ,15,Ejido ,1208,San Sebastián 
10,Durango ,35140,7,Gómez Palacio ,15,Ejido ,1209,Transporte 
10,Durango ,35140,7,Gómez Palacio ,21,Fraccionamiento ,20,Altozano la Nueva Laguna 
10,Durango ,35140,7,Gómez Palacio ,21,Fraccionamiento ,133,La Cava 
10,Durango ,35140,7,Gómez Palacio ,21,Fraccionamiento ,134,La Gran Vinícola 
10,Durango ,35140,7,Gómez Palacio ,21,Fraccionamiento ,9,Urbi Villa del Cedro 
10,Durango ,35140,7,Gómez Palacio ,23,Granja ,109,Conejos 
10,Durango ,35140,7,Gómez Palacio ,23,Granja ,102,La Herradura 
10,Durango ,35140,7,Gómez Palacio ,23,Granja ,112,Nextlalpan 
10,Durango ,35140,7,Gómez Palacio ,23,Granja ,127,Sepúlveda 
10,Durango ,35140,7,Gómez Palacio ,29,Ranchería ,71,El Celo 
10,Durango ,35140,7,Gómez Palacio ,37,Zona industrial ,42,Parque Industrial Santa Rita 
10,Durango ,35141,7,Gómez Palacio ,15,Ejido ,1210,El Castillo 
10,Durango ,35141,7,Gómez Palacio ,45,Paraje ,1211,Estación Viñedo 
10,Durango ,35143,7,Gómez Palacio ,15,Ejido ,1212,Bella Unión 
10,Durango ,35144,7,Gómez Palacio ,15,Ejido ,1213,San Ramón 
10,Durango ,35146,7,Gómez Palacio ,9,Colonia ,6083,Colonia Establera San Francisco 
10,Durango ,35146,7,Gómez Palacio ,15,Ejido ,1214,El Refugio 
10,Durango ,35146,7,Gómez Palacio ,15,Ejido ,1215,Nuevo Gómez 
10,Durango ,35146,7,Gómez Palacio ,21,Fraccionamiento ,2092,El Refugio 
10,Durango ,35147,7,Gómez Palacio ,15,Ejido ,1216,Dolores 
10,Durango ,35147,7,Gómez Palacio ,45,Paraje ,16,Estación Noé 
10,Durango ,35150,12,Lerdo ,2,Barrio ,1219,Cerrada de Los Puentes 
10,Durango ,35150,12,Lerdo ,2,Barrio ,1218,Cuba 
10,Durango ,35150,12,Lerdo ,2,Barrio ,1220,Duranguito 
10,Durango ,35150,12,Lerdo ,2,Barrio ,1222,Olas Altas 
10,Durango ,35150,12,Lerdo ,2,Barrio ,1223,15 Letras 
10,Durango ,35150,12,Lerdo ,9,Colonia ,1217,Lerdo Centro 
10,Durango ,35150,12,Lerdo ,9,Colonia ,26,Lomas Verdes 
10,Durango ,35150,12,Lerdo ,9,Colonia ,1224,Privada Rincón Lerdense 
10,Durango ,35150,12,Lerdo ,31,Unidad habitacional ,1221,INFONAVIT I 
10,Durango ,35153,12,Lerdo ,9,Colonia ,2044,Ampliación Francisco Villa Sur 
10,Durango ,35153,12,Lerdo ,9,Colonia ,1228,Ampliación Las Brisas 
10,Durango ,35153,12,Lerdo ,9,Colonia ,1230,Emiliano Zapata 
10,Durango ,35153,12,Lerdo ,9,Colonia ,1226,Francisco Villa Sur 
10,Durango ,35153,12,Lerdo ,9,Colonia ,1227,Las Brisas 
10,Durango ,35153,12,Lerdo ,9,Colonia ,1229,Las Brisas del Sur 
10,Durango ,35153,12,Lerdo ,9,Colonia ,1232,Tiro Al Blanco 
10,Durango ,35153,12,Lerdo ,9,Colonia ,1233,Victoria Popular 
10,Durango ,35153,12,Lerdo ,21,Fraccionamiento ,1231,San Pedro 
10,Durango ,35154,12,Lerdo ,9,Colonia ,1234,Cerro de La Cruz 
10,Durango ,35154,12,Lerdo ,9,Colonia ,1235,Fco. Villa Norte 
10,Durango ,35155,12,Lerdo ,9,Colonia ,1238,Las Flores 
10,Durango ,35155,12,Lerdo ,9,Colonia ,1239,Providencia 
10,Durango ,35155,12,Lerdo ,9,Colonia ,1240,20 de Noviembre 
10,Durango ,35155,12,Lerdo ,21,Fraccionamiento ,3482,Arboledas 
10,Durango ,35156,12,Lerdo ,9,Colonia ,2045,Ampliación San Isidro 
10,Durango ,35156,12,Lerdo ,9,Colonia ,29,Atenco 
10,Durango ,35156,12,Lerdo ,9,Colonia ,1242,Independencia 
10,Durango ,35156,12,Lerdo ,9,Colonia ,1244,Prudencia Jáuregui 
10,Durango ,35156,12,Lerdo ,9,Colonia ,40,San Fernando 
10,Durango ,35156,12,Lerdo ,9,Colonia ,1245,San Isidro 
10,Durango ,35156,12,Lerdo ,9,Colonia ,1246,San Juanito 
10,Durango ,35156,12,Lerdo ,9,Colonia ,1241,18 de Julio 
10,Durango ,35156,12,Lerdo ,15,Ejido ,1243,Las Ladrilleras 
10,Durango ,35156,12,Lerdo ,21,Fraccionamiento ,8,Las Américas 
10,Durango ,35156,12,Lerdo ,21,Fraccionamiento ,4672,Loma Real 
10,Durango ,35156,12,Lerdo ,21,Fraccionamiento ,4673,Loma Real II 
10,Durango ,35156,12,Lerdo ,21,Fraccionamiento ,4693,San Daniel 
10,Durango ,35156,12,Lerdo ,21,Fraccionamiento ,3496,San Juan 
10,Durango ,35156,12,Lerdo ,21,Fraccionamiento ,41,San Juan II 
10,Durango ,35156,12,Lerdo ,21,Fraccionamiento ,12,San Ramón 
10,Durango ,35156,12,Lerdo ,21,Fraccionamiento ,63,Villas de San Isidro 
10,Durango ,35157,12,Lerdo ,38,Ampliación ,997,Lucio Cabañas 
10,Durango ,35157,12,Lerdo ,9,Colonia ,1247,Club de Leones (La Lomita) 
10,Durango ,35157,12,Lerdo ,9,Colonia ,1248,Del Valle 
10,Durango ,35157,12,Lerdo ,9,Colonia ,1250,Jardín 
10,Durango ,35157,12,Lerdo ,9,Colonia ,1252,José Revueltas 
10,Durango ,35157,12,Lerdo ,9,Colonia ,1254,Lucio Cabañas 
10,Durango ,35157,12,Lerdo ,9,Colonia ,1255,Mártires del 68 
10,Durango ,35157,12,Lerdo ,9,Colonia ,1256,Montebello 
10,Durango ,35157,12,Lerdo ,9,Colonia ,2048,Rincón del Periférico 
10,Durango ,35157,12,Lerdo ,9,Colonia ,1257,Simón Zamora 
10,Durango ,35157,12,Lerdo ,9,Colonia ,3506,Villa Paraíso 
10,Durango ,35157,12,Lerdo ,21,Fraccionamiento ,3486,Cerrada Los Reyes 
10,Durango ,35157,12,Lerdo ,21,Fraccionamiento ,30,Cerradas Quintas Lerdo 
10,Durango ,35157,12,Lerdo ,21,Fraccionamiento ,10,Flor del Desierto 
10,Durango ,35157,12,Lerdo ,21,Fraccionamiento ,24,Flor del Desierto II 
10,Durango ,35157,12,Lerdo ,21,Fraccionamiento ,33,Francisco Sarabia 
10,Durango ,35157,12,Lerdo ,21,Fraccionamiento ,3490,Huerto Escondido 
